symbol,signal_date,entry_date,target_exit_date,entry_price,quantity,entry_cost,entry_fee,reserved,momentum,sigma,correction_sigma,volume_rank,exit_date,exit_price,exit_fee,pnl,return_on_reserved,holding_days_actual,exit_reason,mode
ONTUSDT,2021-04-01 00:00:00+00:00,2021-04-03 00:00:00+00:00,2021-04-08 00:00:00+00:00,1.6136017956279909,28517.60112022257,46062.06842696854,46.01605237459395,46062.06842696854,1.6992800830152304,0.06257558188412048,1.0,34.0,2021-04-08 00:00:00+00:00,1.7575208,50.120277134894465,4008.088430791031,0.08701494673748444,5,scheduled,full
SUNUSDT,2021-04-04 00:00:00+00:00,2021-04-05 00:00:00+00:00,2021-04-10 00:00:00+00:00,45.38932254430639,1234.6222789353212,56094.70750782089,56.038668838981906,56094.70750782089,2.2222252957965027,0.10055883661814155,1.0,43.0,2021-04-10 00:00:00+00:00,39.840070000000004,49.187438016342725,-6956.456929494503,-0.12401271418564067,5,scheduled,full
DENTUSDT,2021-04-04 00:00:00+00:00,2021-04-06 00:00:00+00:00,2021-04-11 00:00:00+00:00,0.015202160262178918,4567498.875471035,69505.2857521349,69.43584990223268,69505.28575213489,2.7534933517288356,0.13453829089815306,1.0,16.0,2021-04-11 00:00:00+00:00,0.0138906512,63.44553373556039,-6123.197550310084,-0.08809686175733773,5,scheduled,full
HOTUSDT,2021-04-04 00:00:00+00:00,2021-04-06 00:00:00+00:00,2021-04-11 00:00:00+00:00,0.02375669642133875,2335034.8459030325,55528.18668133321,55.47271396736585,55528.186681333216,2.1997822353519694,0.13697987959571772,1.0,10.0,2021-04-11 00:00:00+00:00,0.0191246329,44.65668423660357,-10916.159128966246,-0.19658771123955876,5,scheduled,full
BTTUSDT,2021-04-05 00:00:00+00:00,2021-04-06 00:00:00+00:00,2021-04-11 00:00:00+00:00,0.008843123161354207,9031271.122799791,79944.50748534275,79.86464284250026,79944.50748534275,2.930134666938105,0.14022481984335156,1.0,8.0,2021-04-11 00:00:00+00:00,0.00856181695,77.3240901792328,-2697.741396289188,-0.03374517501135146,5,scheduled,full
TRXUSDT,2021-04-05 00:00:00+00:00,2021-04-06 00:00:00+00:00,2021-04-11 00:00:00+00:00,0.12328199984480948,647820.792516636,79944.50748534276,79.86464284250027,79944.50748534275,2.096484055935998,0.10221643506660666,1.0,12.0,2021-04-11 00:00:00+00:00,0.12633680000000003,81.84360590001576,1817.254808772981,0.022731452928222262,5,scheduled,full
WRXUSDT,2021-04-04 00:00:00+00:00,2021-04-07 00:00:00+00:00,2021-04-12 00:00:00+00:00,3.107683699307441,15913.051932453043,49502.18482881381,49.4527320967171,49502.184828813806,1.9610585777356393,0.2501265833181097,1.0,39.0,2021-04-12 00:00:00+00:00,3.47310258,55.26766172227665,5710.209231740562,0.11535267082629477,5,scheduled,full
BNBUSDT,2021-04-06 00:00:00+00:00,2021-04-07 00:00:00+00:00,2021-04-12 00:00:00+00:00,381.9617663153072,211.38775643090568,80822.78286460246,80.74204082377868,80822.78286460244,1.6495418997301736,0.054520847990876545,1.0,3.0,2021-04-12 00:00:00+00:00,525.6645362500001,111.11904695318,30185.14504162436,0.37347322093810753,5,scheduled,full
VETUSDT,2021-04-06 00:00:00+00:00,2021-04-07 00:00:00+00:00,2021-04-12 00:00:00+00:00,0.10555650805579167,764917.694900466,80822.78286460241,80.74204082377864,80822.78286460241,1.4660555177057661,0.05753668360749009,1.0,18.0,2021-04-12 00:00:00+00:00,0.139324303,106.57162469437408,25642.270205077293,0.31726537117676656,5,scheduled,full
WINUSDT,2021-04-06 00:00:00+00:00,2021-04-07 00:00:00+00:00,2021-04-12 00:00:00+00:00,0.001562261515702869,51682794.46956257,80822.78286460246,80.74204082377868,80822.78286460244,1.795313132918969,0.2501727214614754,1.0,10.0,2021-04-12 00:00:00+00:00,0.00170078918,87.90153762599586,6990.853223767408,0.08649607172619588,5,scheduled,full
QTUMUSDT,2021-04-07 00:00:00+00:00,2021-04-08 00:00:00+00:00,2021-04-13 00:00:00+00:00,14.613947504446058,2894.549999078807,42343.1025372676,42.30080173553207,42343.1025372676,2.8244002218213997,0.07136580907270994,1.0,47.0,2021-04-13 00:00:00+00:00,14.5037445,41.98181362911425,-403.27072178246453,-0.009523882229166659,5,scheduled,full
BNBUSDT,2021-04-12 00:00:00+00:00,2021-04-13 00:00:00+00:00,2021-04-18 00:00:00+00:00,559.4593258309417,149.19540074986162,83552.22707891536,83.46875832059476,83552.22707891534,2.9428052456039064,0.06446107581374814,1.0,2.0,2021-04-18 00:00:00+00:00,514.5603911000001,76.77004376017004,-6858.95336250549,-0.08209180775070408,5,scheduled,full
OGNUSDT,2021-04-11 00:00:00+00:00,2021-04-14 00:00:00+00:00,2021-04-19 00:00:00+00:00,2.248183967333686,37206.26665749124,83730.1787158974,83.64653218371369,83730.1787158974,1.846962655767233,0.1303921774127464,1.0,50.0,2021-04-19 00:00:00+00:00,1.95532185,72.75022615231909,-11052.70278973064,-0.1320038122363654,5,scheduled,full
OMGUSDT,2021-04-13 00:00:00+00:00,2021-04-14 00:00:00+00:00,2021-04-19 00:00:00+00:00,8.84389164306303,7139.838889949008,63207.10545312809,63.14396149163645,63207.10545312808,1.8202848209821982,0.0772852368072973,1.0,50.0,2021-04-19 00:00:00+00:00,8.4225866,60.1359113606434,-3131.330003845338,-0.04954079104551639,5,scheduled,full
XRPUSDT,2021-04-13 00:00:00+00:00,2021-04-14 00:00:00+00:00,2021-04-19 00:00:00+00:00,1.583249169329898,51233.8846373049,81197.12129885037,81.11600529355681,81197.12129885035,2.338374560077771,0.12614404346760677,1.0,4.0,2021-04-19 00:00:00+00:00,1.407266015,72.0997046665098,-9169.516337007095,-0.11292908160202132,5,scheduled,full
SOLUSDT,2021-04-14 00:00:00+00:00,2021-04-16 00:00:00+00:00,2021-04-21 00:00:00+00:00,25.023363288911654,1439.3207622771404,36052.66297005786,36.01664632373413,36052.66297005786,2.951795275925352,0.053807845810443546,1.0,49.0,2021-04-21 00:00:00+00:00,31.678053050000003,45.594879463381695,9496.62161386045,0.2634097132227791,5,scheduled,full
TRXUSDT,2021-04-15 00:00:00+00:00,2021-04-16 00:00:00+00:00,2021-04-21 00:00:00+00:00,0.14650495146496292,459178.78581161494,67339.23769480032,67.27196572907125,67339.23769480032,1.8273045178894998,0.11408687022212553,1.0,11.0,2021-04-21 00:00:00+00:00,0.13271361,60.9392743004762,-6460.9026686246,-0.09594558670098349,5,scheduled,full
VETUSDT,2021-04-15 00:00:00+00:00,2021-04-16 00:00:00+00:00,2021-04-21 00:00:00+00:00,0.16388489521299787,485853.56120633474,79703.68402712917,79.62405996716201,79703.68402712917,2.1628237399315893,0.06905005299670701,1.0,15.0,2021-04-21 00:00:00+00:00,0.25086950250000006,121.88584118768654,42060.27131936967,0.5277079953425162,5,scheduled,full
BCHUSDT,2021-04-16 00:00:00+00:00,2021-04-17 00:00:00+00:00,2021-04-22 00:00:00+00:00,1025.6828171354484,47.38176814680877,48647.26409911115,48.598665433677475,48647.26409911114,2.416242488827283,0.07315557870953336,1.0,25.0,2021-04-22 00:00:00+00:00,908.815365,43.061278912687385,-5629.046465336454,-0.11571147051287732,5,scheduled,full
EOSUSDT,2021-04-16 00:00:00+00:00,2021-04-17 00:00:00+00:00,2021-04-22 00:00:00+00:00,7.8384685110669405,5195.709467422485,40767.13145809658,40.726405053043536,40767.13145809658,2.0248471728230264,0.08071676204754394,1.0,17.0,2021-04-22 00:00:00+00:00,6.3160404,32.8163109029029,-7983.636866096582,-0.19583513925434623,5,scheduled,full
ETHUSDT,2021-04-16 00:00:00+00:00,2021-04-17 00:00:00+00:00,2021-04-22 00:00:00+00:00,2321.5420779834685,15.758639410849757,36620.92882854038,36.584344484056324,36620.92882854038,1.818911008758167,0.04263858410275443,1.0,4.0,2021-04-22 00:00:00+00:00,2355.8814700000003,37.125486580432664,467.43226531185064,0.012764074540555047,5,scheduled,full
QTUMUSDT,2021-04-16 00:00:00+00:00,2021-04-17 00:00:00+00:00,2021-04-22 00:00:00+00:00,17.051817943203158,2755.283840178085,47029.58102299094,46.98259842456637,47029.58102299093,2.3358944023652146,0.07326375445457012,1.0,36.0,2021-04-22 00:00:00+00:00,15.786103,43.495194495286796,-3577.8817221994323,-0.07607726125500341,5,scheduled,full
ETCUSDT,2021-04-16 00:00:00+00:00,2021-04-18 00:00:00+00:00,2021-04-23 00:00:00+00:00,34.85916366952441,1625.5524393478595,56722.06393515831,56.66539853662169,56722.06393515831,2.817306655825099,0.09343908924352912,1.0,35.0,2021-04-23 00:00:00+00:00,33.48694815,54.4347902515478,-2341.7084738620615,-0.04128390808449742,5,scheduled,full
NEOUSDT,2021-04-16 00:00:00+00:00,2021-04-18 00:00:00+00:00,2021-04-23 00:00:00+00:00,82.34175687430208,769.1128259726438,63393.43142647199,63.33010132514684,63393.43142647199,3.148664274585569,0.053108380805620886,1.0,38.0,2021-04-23 00:00:00+00:00,89.7201175,69.00489311702266,5542.456797433653,0.08742951237561847,5,scheduled,full
LTCUSDT,2021-04-17 00:00:00+00:00,2021-04-18 00:00:00+00:00,2021-04-23 00:00:00+00:00,284.2019704280174,58.96429216803543,16774.52578706803,16.75776801904898,16774.52578706803,1.925180411311433,0.05695989138645686,1.0,15.0,2021-04-23 00:00:00+00:00,252.4737,14.886933011544928,-1902.4797085346472,-0.11341481319259256,5,scheduled,full
ZECUSDT,2021-04-19 00:00:00+00:00,2021-04-20 00:00:00+00:00,2021-04-25 00:00:00+00:00,211.8154409274392,397.44930680629693,84270.08606764831,84.18590016748084,84270.08606764831,1.3442800393927414,0.06282653000428985,1.0,48.0,2021-04-25 00:00:00+00:00,198.350775,78.83437802824177,-5514.542417434786,-0.06543890809614167,5,scheduled,full
XRPUSDT,2021-04-19 00:00:00+00:00,2021-04-22 00:00:00+00:00,2021-04-27 00:00:00+00:00,1.1389916332641354,73912.65897732708,84270.08606764831,84.18590016748084,84270.08606764831,1.3559096874441225,0.13946386297175445,1.0,4.0,2021-04-27 00:00:00+00:00,1.3622185500000001,100.68519513873899,16314.423875951936,0.19359685787973963,5,scheduled,full
DOGEUSDT,2021-04-20 00:00:00+00:00,2021-04-22 00:00:00+00:00,2021-04-27 00:00:00+00:00,0.25472281538783426,159625.46516016533,40700.90814108315,40.66024789318996,40700.90814108315,1.8064669243639289,0.2197363486609899,1.0,2.0,2021-04-27 00:00:00+00:00,0.27147419500000003,43.33419465585643,2589.9523201174234,0.06363377227701579,5,scheduled,full
BNBUSDT,2021-04-21 00:00:00+00:00,2021-04-22 00:00:00+00:00,2021-04-27 00:00:00+00:00,504.29257619670716,164.54224086004683,83060.4079670286,82.97743053649211,83060.40796702859,1.4429695493603203,0.07511722702477419,1.0,3.0,2021-04-27 00:00:00+00:00,535.0623350000001,88.04035560070908,4891.907278079772,0.058895777155605226,5,scheduled,full
NKNUSDT,2021-04-21 00:00:00+00:00,2021-04-22 00:00:00+00:00,2021-04-27 00:00:00+00:00,0.5831555064984241,134262.05312590714,78373.95124975087,78.29565559415671,78373.95124975084,1.3615539326670902,0.22980988116093823,1.0,32.0,2021-04-27 00:00:00+00:00,0.658680495,88.43579561268882,9973.408567325256,0.12725412472242761,5,scheduled,full
VETUSDT,2021-04-21 00:00:00+00:00,2021-04-22 00:00:00+00:00,2021-04-27 00:00:00+00:00,0.20449717250731678,414543.0374465902,84857.65191946285,84.77287904042242,84857.65191946285,2.0857167038058972,0.10117924693511693,1.0,13.0,2021-04-27 00:00:00+00:00,0.188395755,78.09814851974363,-6837.601548238963,-0.08057731263561747,5,scheduled,full
BCHUSDT,2021-04-22 00:00:00+00:00,2021-04-23 00:00:00+00:00,2021-04-28 00:00:00+00:00,781.0976048228584,101.236985963744,79155.04322302154,79.07596725576578,79155.04322302154,0.9758752672451831,0.08815321353333481,1.0,17.0,2021-04-28 00:00:00+00:00,889.704925,90.0710450040989,10825.930736073278,0.13676867948351587,5,scheduled,full
CAKEUSDT,2021-04-22 00:00:00+00:00,2021-04-23 00:00:00+00:00,2021-04-28 00:00:00+00:00,22.94738064273473,3360.2798061412896,77186.72939739666,77.10961977761905,77186.72939739664,0.9516086039677455,0.09089834706109202,1.0,25.0,2021-04-28 00:00:00+00:00,35.7870975,120.25466104965943,42947.67699121311,0.5564127062580482,5,scheduled,full
ETCUSDT,2021-04-23 00:00:00+00:00,2021-04-24 00:00:00+00:00,2021-04-29 00:00:00+00:00,29.55131737974207,1784.8928777715155,52798.681855787094,52.74593591986723,52798.68185578709,1.9871814379801316,0.0986685093012401,1.0,26.0,2021-04-29 00:00:00+00:00,35.052465000000005,62.56489512683534,9703.648375921402,0.18378580742651282,5,scheduled,full
ETHUSDT,2021-04-23 00:00:00+00:00,2021-04-24 00:00:00+00:00,2021-04-29 00:00:00+00:00,2273.0566280786975,10.556162927610021,24018.750865792266,23.994756109682584,24018.750865792266,0.9039925658435755,0.04066262456038414,1.0,4.0,2021-04-29 00:00:00+00:00,2746.855885,28.996258260724414,4948.511136671423,0.20602699800342822,5,scheduled,full
MANAUSDT,2021-04-23 00:00:00+00:00,2021-04-24 00:00:00+00:00,2021-04-29 00:00:00+00:00,1.1575077159657852,20877.486406229447,24190.017456786558,24.165851605181377,24190.017456786554,0.9104385182538947,0.06663008424090537,1.0,44.0,2021-04-29 00:00:00+00:00,1.5477257500000001,32.31262330619628,8090.293226103524,0.334447597673551,5,scheduled,full
NEOUSDT,2021-04-23 00:00:00+00:00,2021-04-24 00:00:00+00:00,2021-04-29 00:00:00+00:00,79.11292374535559,469.5022523631661,37180.83958536934,37.14369588947986,37180.83958536933,1.3993734630415688,0.08458670642227781,1.0,23.0,2021-04-29 00:00:00+00:00,91.7930805,43.09705804610343,5873.12140268799,0.15796096775068696,5,scheduled,full
VETUSDT,2021-04-27 00:00:00+00:00,2021-04-29 00:00:00+00:00,2021-05-04 00:00:00+00:00,0.18523146701977036,446285.2041180739,82748.7291310765,82.66606306800848,82748.72913107648,1.2974098881918026,0.1164125173061978,1.0,9.0,2021-05-04 00:00:00+00:00,0.21076456500000001,94.06110691188206,11218.316673893685,0.13557086364581544,5,scheduled,full
MATICUSDT,2021-04-29 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021-05-06 00:00:00+00:00,0.7754489541463996,121271.6031293548,94133.97775212974,94.03993781431542,94133.97775212972,1.4180466274809893,0.13997913122604744,1.0,25.0,2021-05-06 00:00:00+00:00,0.8093651150000001,98.15300501302463,3920.874255881863,0.04165206176887767,5,scheduled,full
NEOUSDT,2021-05-02 00:00:00+00:00,2021-05-04 00:00:00+00:00,2021-05-09 00:00:00+00:00,97.78688834715602,978.0339815372486,95734.53865205968,95.63889975230738,95734.53865205968,1.271185235344146,0.08832658781577182,1.0,26.0,2021-05-09 00:00:00+00:00,116.307817,113.75299734441568,17904.70569501158,0.18702451536414616,5,scheduled,full
BNBUSDT,2021-05-03 00:00:00+00:00,2021-05-04 00:00:00+00:00,2021-05-09 00:00:00+00:00,636.9014953820629,64.71975018555372,41261.32577960664,41.22010567393271,41261.32577960663,0.7609805876912172,0.0597999396376565,1.0,4.0,2021-05-09 00:00:00+00:00,645.746965,41.79258225787951,489.4638960149896,0.011862534389452572,5,scheduled,full
SRMUSDT,2021-05-03 00:00:00+00:00,2021-05-04 00:00:00+00:00,2021-05-09 00:00:00+00:00,10.591203798383988,5439.109988073479,57664.32908787763,57.60672236551212,57664.329087877624,1.0635003652694364,0.09953082690800494,1.0,48.0,2021-05-09 00:00:00+00:00,10.8087929,58.79021342140771,1067.094120108668,0.018505272444641965,5,scheduled,full
BCHUSDT,2021-05-05 00:00:00+00:00,2021-05-06 00:00:00+00:00,2021-05-11 00:00:00+00:00,1281.823935983573,61.52129147064822,78938.32344367862,78.85946397969893,78938.32344367862,0.923724508092279,0.12568354740729126,1.0,15.0,2021-05-11 00:00:00+00:00,1320.5394000000001,81.24128932587493,2221.724592870436,0.028145069415562204,5,scheduled,full
DOGEUSDT,2021-05-07 00:00:00+00:00,2021-05-08 00:00:00+00:00,2021-05-13 00:00:00+00:00,0.6012329958576956,98487.85672798856,59273.36330532824,59.21414915617207,59273.36330532824,1.4537909484025306,0.1374481542914189,1.0,1.0,2021-05-13 00:00:00+00:00,0.39122429000000003,38.530841822029046,-20781.05232512122,-0.3505968139191649,5,scheduled,full
QTUMUSDT,2021-05-07 00:00:00+00:00,2021-05-08 00:00:00+00:00,2021-05-13 00:00:00+00:00,23.664577890988184,1383.9578949698391,32783.530182765164,32.750779403361804,32783.530182765164,0.8040778653115648,0.12188202329785543,1.0,31.0,2021-05-13 00:00:00+00:00,19.9510195,27.611370949722215,-5199.770603992671,-0.15860923381357736,5,scheduled,full
WAVESUSDT,2021-05-07 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,28.275388605694022,1715.381130978123,48551.571153366625,48.50306808528135,48551.571153366625,1.1908187883635897,0.13761622325452028,1.0,43.0,2021-05-15 00:00:00+00:00,33.376303500000006,57.2530812456991,8644.257011086775,0.17804278637618035,5,scheduled,full
ETCUSDT,2021-05-08 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,111.18246414944879,886.8076587416098,98696.05818622114,98.59746072549565,98696.05818622113,2.035943061291573,0.1355073665762485,1.0,6.0,2021-05-15 00:00:00+00:00,103.2813335,91.59067755284639,-7196.971310927591,-0.07292055471301846,5,scheduled,full
ETHUSDT,2021-05-08 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,3695.785596705905,26.67834974338789,98696.05818622113,98.59746072549564,98696.05818622113,2.2161258586434838,0.05641072540263482,1.0,3.0,2021-05-15 00:00:00+00:00,4072.9824900000003,108.66045136691488,9855.732729326846,0.0998594362373714,5,scheduled,full
ADAUSDT,2021-05-09 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,1.6596301214044415,43532.53304286671,72320.15100207471,72.24790309897573,72320.15100207471,1.4041223021053235,0.06229220406958295,1.0,7.0,2021-05-15 00:00:00+00:00,2.00629635,87.33916215015786,14931.67198593299,0.2064662722496892,5,scheduled,full
ATOMUSDT,2021-05-09 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,26.538822053017398,2216.8303410821377,58890.898009652425,58.83206594370872,58890.89800965241,1.143388421354247,0.07870650976130034,1.0,36.0,2021-05-15 00:00:00+00:00,25.847070000000002,57.29856900407389,-1649.627574582606,-0.02801158804391515,5,scheduled,full
FTMUSDT,2021-05-09 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,0.8067038064225783,91356.83325012933,73771.6030307177,73.69790512559211,73771.60303071768,1.4323027765044318,0.12965467788220292,1.0,31.0,2021-05-15 00:00:00+00:00,0.69155405,63.17818802930161,-10656.59318944539,-0.14445386505981309,5,scheduled,full
LINKUSDT,2021-05-09 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,49.154329883540576,1448.6695514386706,71279.58940468082,71.20838102365717,71279.58940468082,1.3839194163899275,0.06143852310511019,1.0,17.0,2021-05-15 00:00:00+00:00,46.534721000000005,67.41343339739369,-3933.5694406845287,-0.05518507434648911,5,scheduled,full
LTCUSDT,2021-05-09 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,365.9554736905946,213.93222374862552,78367.95794789013,78.28966827961052,78367.95794789013,1.5215426959206422,0.057978073391022324,1.0,9.0,2021-05-15 00:00:00+00:00,326.07688,69.75835205141372,-8679.364248527825,-0.11075144071380638,5,scheduled,full
MATICUSDT,2021-05-09 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,0.8429296895807957,106551.30612110806,89905.07465248706,89.81525939309397,89905.07465248703,1.7455400554733298,0.13984535085853678,1.0,18.0,2021-05-15 00:00:00+00:00,1.472833215,156.9323027568008,66870.29580155693,0.7437877790551071,5,scheduled,full
SRMUSDT,2021-05-09 00:00:00+00:00,2021-05-10 00:00:00+00:00,2021-05-15 00:00:00+00:00,9.290904949546661,7013.038085036322,65222.627725878825,65.1574702556232,65222.627725878825,1.2663212800702286,0.10251552755901783,1.0,50.0,2021-05-15 00:00:00+00:00,8.73213175,61.23877252630487,-4045.093972100258,-0.062019794558127846,5,scheduled,full
RLCUSDT,2021-05-10 00:00:00+00:00,2021-05-11 00:00:00+00:00,2021-05-16 00:00:00+00:00,9.521224893563618,1921.6375243642244,18314.639376416002,18.29634303338262,18314.639376416,1.6611146573601525,0.19283287268809865,1.0,49.0,2021-05-16 00:00:00+00:00,8.218088900000001,15.792188008801116,-2538.2435556236887,-0.13859096559074038,5,scheduled,full
SOLUSDT,2021-05-10 00:00:00+00:00,2021-05-11 00:00:00+00:00,2021-05-16 00:00:00+00:00,39.70564496987061,245.00529934678022,9737.821525031728,9.728093431600128,9737.821525031726,0.8832081120208665,0.07630562131668374,1.0,25.0,2021-05-16 00:00:00+00:00,43.44026900000001,10.643096110049658,894.6314889078803,0.09187183053295543,5,scheduled,full
CAKEUSDT,2021-05-10 00:00:00+00:00,2021-05-12 00:00:00+00:00,2021-05-17 00:00:00+00:00,33.5813031108361,285.15897002594596,9585.585817022333,9.576009807215119,9585.585817022333,0.869400525600484,0.06904935635846964,1.0,21.0,2021-05-17 00:00:00+00:00,29.184400500000002,8.322193587404703,-1271.714423205034,-0.1326694526010805,5,scheduled,full
